,id,latitude,longitude,accommodates,price
260,3240086,19.43236,-99.14809,5.0,1124.0
261,3242026,19.45688,-99.21323,6.0,991.0
262,3293072,19.43431,-99.15291,2.0,1430.0
263,3293497,19.4061,-99.16957,2.0,762.0
264,3319297,19.42646,-99.16036,2.0,1353.0
265,3319324,19.41037,-99.16214,2.0,700.0
266,3386326,19.39037,-99.17545,4.0,1699.0
267,4581152,19.40495,-99.2,2.0,1070.0
268,4602165,19.40858,-99.16858,2.0,1511.6
269,4604145,19.40904,-99.17327,3.0,800.0
270,4642549,19.3469,-99.16196,2.0,1093.1
271,4670591,19.41066,-99.16193,2.0,373.0
272,4680214,19.44207,-99.16456,2.0,400.0
273,4709767,19.40534782409668,-99.16400146484376,4.0,1666.0
274,3479520,19.35263,-99.16245,1.0,670.0
275,3490114,19.40924,-99.16619,2.0,1511.6
276,3506037,19.4,-99.15624,1.0,600.0
277,3536304,19.35058,-99.19749,2.0,870.0
278,3577110,19.41232,-99.16073,2.0,781.0
279,3595167,19.43211,-99.16912,2.0,483.0
280,3602334,19.43293,-99.21078,2.0,850.0
281,3624106,19.41291,-99.18502,3.0,700.0
282,3635953,19.43215,-99.18851,4.0,1093.1
283,3685560,19.44408,-99.21359,2.0,1093.1
284,4720795,19.421783447265625,-99.16834259033205,1.0,1511.6
285,4774754,19.42763,-99.1677,2.0,1200.0
286,4776914,19.34909,-99.17577,2.0,1500.0
287,4801896,19.41808,-99.1721,4.0,1596.0
288,4814757,19.43815,-99.13644,2.9,1093.1
289,4832713,19.35098,-99.18427,2.0,750.0
290,4833571,19.40707,-99.17086,1.0,700.0
291,4835517,19.35285,-99.18361,1.0,750.0
292,3688757,19.41441,-99.16323,5.0,2595.0
293,3751938,19.41555,-99.16715,3.0,1511.6
294,3756112,19.42867,-99.17647,2.0,714.0
295,3761074,19.4,-99.13694,1.0,287.0
296,3767434,19.37762,-99.15932,1.0,890.0
297,3835975,19.4202,-99.16906,2.9,1817.0
298,3843070,19.3439,-99.16784,1.0,870.0
299,3843651,19.35984,-99.2,5.0,1093.1
300,4835724,19.3534,-99.18188,1.0,750.0
301,4856659,19.35445,-99.15053,2.0,1200.0
302,4895630,19.34848,-99.15955,4.0,2622.0
303,4916861,19.43725,-99.15896,2.0,900.0
304,4920692,19.41253,-99.16283,2.0,649.0
305,4942075,19.42471,-99.15656,1.0,289.0
306,4955354,19.39657,-99.17629,2.0,335.0
307,4975402,19.43815,-99.13644,4.0,1353.0
308,4978334,19.36478,-99.2,6.0,1511.6
309,4983049,19.42216,-99.16518,2.0,870.0
310,5007117,19.43243,-99.20933,4.0,1093.1
311,5021538,19.33708,-99.18262,2.0,550.0
312,5040973,19.42587,-99.17496,6.0,1093.1
313,3848018,19.41397,-99.17491,1.0,405.0
314,3849434,19.42044,-99.16682,3.0,1269.0
315,3874727,19.35528516433786,-99.16574358940125,3.0,2299.0
316,3881748,19.39664,-99.17516,2.0,890.0
317,3898193,19.43815,-99.13644,4.0,1353.0
318,3916192,19.420214,-99.169487,4.0,1988.0
319,3916297,19.41301,-99.15878,3.0,565.0
320,3944872,19.41961,-99.16729,2.0,1449.0
321,5045386,19.37608,-99.1612,1.0,1290.0
322,5055869,19.40708,-99.17031,4.0,1739.0
323,5061093,19.39184,-99.17684,4.0,819.0
324,5065732,19.41396277474232,-99.17600391134856,2.9,2418.0
325,5074668,19.42344,-99.15666,2.0,1511.6
326,5122937,19.4,-99.15311,2.0,1511.6
327,5145498,19.44669,-99.16297,1.0,1511.6
328,5152399,19.40885,-99.17599,1.0,630.0
329,5171464,19.428986,-99.134689,4.0,869.0
330,3945795,19.430999,-99.151703,1.0,770.0
331,3947107,19.4,-99.16224,1.0,300.0
332,3963443,19.4,-99.16195,2.0,1511.6
333,3987218,19.43319,-99.15964,2.0,1511.6
334,4013766,19.4374,-99.19049,4.0,1919.0
335,4015726,19.43432,-99.14581,6.0,1590.0
336,4032302,19.40456,-99.16308,2.0,817.0
337,4062881,19.35059,-99.1978,1.0,480.0
338,4073755,19.437281,-99.212929,2.9,1637.0
339,5173777,19.35473,-99.16258,2.0,1200.0
340,5182369,19.41963,-99.17225,3.0,1256.0
341,5183863,19.42524,-99.2,4.0,1505.0
342,5185444,19.4128,-99.15512,1.0,571.0
343,5191149,19.418174119668592,-99.16532101458432,4.0,1289.0
344,5193000,19.42751,-99.14041,2.0,663.0
345,5193446,19.39388656616211,-99.1675033569336,4.0,1250.0
346,5193870,19.42404,-99.2,2.0,1249.0
347,5212275,19.45422,-99.18413,3.0,1560.0
348,5212601,19.40573,-99.1709,6.0,2167.0
349,5229072,19.345931078950983,-99.16106390022895,3.0,754.0
350,5287695,19.42876,-99.13445,2.0,871.0
351,5289079,19.41156,-99.15786,2.0,375.0
352,5298333,19.34447,-99.16063,1.0,560.0
353,5304932,19.41726,-99.11787,2.0,905.0
354,5361263,19.43996,-99.19175,4.0,1364.0
355,5381625,19.39507,-99.17451,4.0,2222.0
356,5387427,19.41296,-99.17537,2.0,599.0
357,5414029,19.413349,-99.170555,1.0,451.0
358,5423456,19.39811,-99.1822,2.0,1009.0
359,5272690,19.428986,-99.134689,3.0,840.0
360,5276417,19.428986,-99.134689,4.0,959.0
361,6554811,19.35156,-99.2,6.0,1509.0
362,6572854,19.4,-99.2,2.0,980.0
363,6573034,19.41849,-99.16026,4.0,1836.0
364,6577987,19.40421,-99.13752,2.0,500.0
365,6611525,19.43186127400094,-99.20529380544664,4.0,2705.0
366,5434219,19.43883,-99.15283,2.9,290.0
367,5488293,19.40895,-99.17495,3.0,1352.0
368,5497778,19.4096,-99.16946,2.0,2139.0
369,5512602,19.42374,-99.1763,2.0,1546.0
370,5532624,19.43419,-99.15292,2.0,1546.0
371,5534116,19.41357,-99.15749,2.0,920.0
372,5558275,19.41694,-99.17877,2.0,1256.0
373,5562688,19.40943,-99.16665,2.0,1882.0
374,5580404,19.41366,-99.16117,2.0,707.0
375,6612821,19.42743,-99.16115,2.0,786.0
376,6647682,19.47198,-99.1607,2.9,982.0
377,6654921,19.40107,-99.17287,1.0,490.0
378,6657150,19.401718,-99.171829,2.0,630.0
379,6661138,19.42762,-99.17029,5.0,1511.6
380,5581532,19.41717,-99.16081,1.0,599.0
381,5592595,19.38688,-99.14789,2.0,1511.6
382,5592967,19.4253,-99.16781,1.0,1256.0
383,5593671,19.40777,-99.1778,4.0,877.0
384,5601692,19.41869,-99.17077,2.0,376.0
385,5606567,19.42517,-99.16041,2.0,947.0
386,5632011,19.42964,-99.20166,1.0,1093.1
387,5671067,19.41909,-99.17242,2.0,301.0
388,5706972,19.43432,-99.14581,7.0,1453.0
389,6685151,19.40356,-99.16637,2.0,773.0
390,6687737,19.4142,-99.18352,3.0,700.0
391,6699772,19.38991,-99.2,1.0,1511.6
392,6703898,19.41687,-99.16361,4.0,1511.6
393,6705120,19.34152,-99.17035,1.0,234.0
394,6705400,19.34148,-99.17208,1.0,230.0
395,6713478,19.34684,-99.163,2.0,1093.1
396,6759220,19.43621,-99.20756,2.0,880.0
397,6759506,19.43615,-99.20897,2.0,990.0
398,6760760,19.43423,-99.19199,1.0,1511.6
399,6767068,19.34086,-99.18122,2.0,1511.6
400,6804857,19.45235,-99.15901,2.0,1511.6
401,6808453,19.33883,-99.12338,2.9,1511.6
402,6810612,19.43165,-99.19495,2.9,1093.1
403,6810808,19.42368,-99.17148,2.9,1093.1
404,5708831,19.36556,-99.1875,3.0,560.0
405,5709049,19.37423,-99.17579,2.0,1036.0
406,5730451,19.44244,-99.20502,2.0,1511.6
407,5738254,19.35218,-99.15638,1.0,471.0
408,5743529,19.40741,-99.18053,2.0,1511.6
409,5750174,19.35359,-99.19269,2.0,1200.0
410,5750208,19.35373,-99.19185,2.0,1200.0
411,6812280,19.4,-99.16969,4.0,1400.0
412,6853913,19.33419,-99.17605,4.0,900.0
413,6855833,19.41074,-99.1617,2.0,941.0
414,6871835,19.39614,-99.17371,2.0,1093.1
415,6881128,19.38683,-99.167,2.0,773.0
416,6887605,19.41672,-99.17636,2.0,900.0
417,5750544,19.35457,-99.2,2.0,1882.0
418,5839163,19.39387,-99.15242,1.0,375.0
419,5881278,19.41245,-99.17318,2.0,1243.0
420,5885058,19.4,-99.13647,2.0,500.0
421,5905923,19.40364,-99.18127,2.0,1333.0
422,5947889,19.4404,-99.2,2.9,1511.6
423,5948504,19.408920288085938,-99.17667388916016,2.9,1093.1
424,5969182,19.4372,-99.15464,2.9,1511.6
425,5975769,19.40234,-99.17818,4.0,966.0
426,6031333,19.40539,-99.17107,1.0,399.0
427,6893779,19.4156,-99.16655,2.0,855.0
428,6894193,19.43456,-99.14467,4.0,1511.6
429,6896811,19.41945,-99.16859,4.0,1093.1
430,6914989,19.41159,-99.17343,2.0,1511.6
431,6935401,19.41704,-99.2,6.0,1192.0
432,6935711,19.41732,-99.11792,2.0,1132.0
433,6938927,19.39422,-99.17611,2.9,1511.6
434,6970263,19.33608,-99.17733,1.0,389.0
435,6970368,19.41769,-99.15969,2.0,583.0
436,6033665,19.34814,-99.16289,4.0,990.0
437,6036541,19.4,-99.16875,1.0,502.0
438,6041044,19.42898,-99.16885,6.0,1093.1
439,6043473,19.33767,-99.19507,1.0,500.0
440,6044877,19.42364,-99.16445,5.0,1549.0
441,6045231,19.35359,-99.19211,2.0,1200.0
442,6052413,19.37064,-99.17699,1.0,754.0
443,6065186,19.41532,-99.17737,1.0,700.0
444,6972071,19.42884,-99.13573,2.9,1093.1
445,6994948,19.39988,-99.16079,1.0,585.0
446,7002882,19.34219,-99.17149,1.0,231.0
447,7009668,19.36796,-99.1843,2.0,1792.0
448,7024365,19.43688,-99.13927,3.0,630.0
449,7025885,19.41716,-99.15898,1.0,550.0
450,7034452,19.42846,-99.19295,4.0,1681.0
451,7034914,19.4,-99.2,2.0,192.0
452,7047856,19.4,-99.15803,1.0,500.0
453,7072013,19.34615,-99.13067,2.0,1511.6
454,7072606,19.40765,-99.16912,4.0,1353.0
455,7082903,19.40004,-99.1769,1.0,1000.0
456,6076798,19.44329,-99.2,2.9,550.0
457,6103192,19.4,-99.167,4.0,562.0
458,6103915,19.41344,-99.17465,2.0,650.0
459,6114798,19.40526,-99.2,2.0,1313.0
460,6126644,19.42013,-99.17011,2.0,859.0
461,6144126,19.41401,-99.17669,1.0,498.0
462,6185520,19.44076,-99.15091,1.0,250.0
463,6204678,19.40432,-99.17952,4.0,800.0
464,6205510,19.44215,-99.20058,2.0,1642.0
465,7105905,19.34184,-99.18679,2.0,450.0
466,7114006,19.36848,-99.18192,3.0,820.0
467,7133464,19.407044755462977,-99.17111165821552,4.0,1670.0
468,7143964,19.42762,-99.15173,4.0,1093.1
469,7148100,19.41043,-99.1696,3.0,1662.0
470,7150076,19.38138,-99.16339,2.9,1990.0
471,7174238,19.42728,-99.17808,2.0,870.0
472,7178136,19.40859,-99.17081,2.0,676.0
473,6214515,19.41257,-99.17481,2.0,1449.0
474,6261413,19.43004,-99.16698,7.0,2219.0
475,6263633,19.34208,-99.18006,4.0,1511.6
476,6271813,19.38599,-99.2,4.0,1150.0
477,6287517,19.40822,-99.17374,2.0,745.0
478,6311568,19.42969,-99.21079,3.0,2319.0
479,6311724,19.43132,-99.17264,1.0,319.0
480,6312611,19.41918,-99.15167,1.0,200.0
481,6313366,19.41417,-99.17515,2.0,541.0
482,6326606,19.41682,-99.16661,3.0,1514.0
483,7180374,19.43766,-99.15123,5.0,676.0
484,7194863,19.41999,-99.17795,1.0,500.0
485,7201720,19.4114,-99.17308,2.0,1511.6
486,7244447,19.35231,-99.16312,4.0,1511.6
487,7264288,19.4,-99.15772,1.0,500.0
488,7292360,19.41099,-99.16527,2.0,1507.0
489,7304776,19.4069,-99.16359,4.0,434.0
490,7310049,19.43996,-99.1911,2.0,1250.0
491,7328104,19.35693,-99.2,2.0,1511.6
492,7356927,19.34462,-99.2,2.0,349.0
493,7366486,19.41282,-99.1806,6.0,1749.0
494,7367003,19.38447,-99.1682,1.0,500.0
495,7367265,19.41264,-99.18101,4.0,1897.0
496,7367824,19.37619,-99.15872,1.0,700.0
497,6333180,19.40967,-99.18761,6.0,699.0
498,6345035,19.42535,-99.2,2.0,773.0
499,6348697,19.4,-99.13818,1.0,291.0
500,6376112,19.43451,-99.2049,2.0,1511.6
501,6404543,19.34726,-99.19424,2.0,594.0
502,6437128,19.4319,-99.17463,2.0,676.0
503,6438939,19.4,-99.17278,2.9,1557.0
504,6467794,19.42049,-99.17249,4.0,971.0
505,6475335,19.39141,-99.19403,2.0,350.0
506,6479574,19.42191,-99.15714,5.0,1093.1
507,7369550,19.40514799616379,-99.17667967992077,2.0,700.0
508,7380944,19.33876,-99.12435,4.0,1511.6
509,7388707,19.41219,-99.17542,4.0,1400.0
510,7390943,19.4,-99.1749,4.0,700.0
511,7397695,19.42178,-99.15743,2.0,1994.0
512,7397810,19.42168,-99.15662,4.0,2588.0
513,7422474,19.39275,-99.168,4.0,966.0
514,7431670,19.43127,-99.21344,4.0,1093.1
515,7460839,19.4,-99.14226,2.0,303.0
516,7479633,19.44976,-99.18003,4.0,850.0
517,6479896,19.41548,-99.16684,3.0,1195.0
518,6493807,19.44299,-99.20131,4.0,1511.6
519,6501448,19.421991498790472,-99.1725437251214,2.0,928.0
520,6512041,19.43405,-99.20873,2.0,1200.0
521,6527571,19.40916633605957,-99.17671966552734,5.0,2567.0
522,6533850,19.34691,-99.16425,4.0,1772.0
523,6541442,19.357160568237305,-99.2,2.0,1932.0
524,7894945,19.34584,-99.13351,6.0,2573.0
525,7897361,19.44355,-99.20134,4.0,1511.6
526,7480645,19.35396,-99.15579,1.0,350.0
527,7481806,19.4096,-99.17659,3.0,1872.0
528,7483509,19.423141479492188,-99.15837097167967,1.0,422.0
529,7492595,19.4404,-99.16442,1.0,600.0
530,7512066,19.4349,-99.14493,2.0,1511.6
531,7513095,19.36301,-99.18067,4.0,1192.0
532,7899724,19.41929,-99.17154,2.0,360.0
533,7900588,19.41184,-99.15836,4.0,1113.0
534,7902295,19.4,-99.18617,1.0,1511.6
535,7915161,19.4061,-99.17376,4.0,2000.0
536,7923000,19.42975,-99.19656,6.0,1093.1
537,7933584,19.42818,-99.16122,2.9,300.0
538,7936436,19.43737,-99.1822,2.0,850.0
539,7938063,19.35334,-99.15575,1.0,350.0
540,7957730,19.3485,-99.18429,3.0,908.0
541,7515880,19.41219,-99.17895,2.0,996.0
542,7542820,19.4,-99.12408,1.0,600.0
543,7544493,19.40834,-99.2,2.0,700.0
544,7562346,19.36149,-99.19071,2.0,1511.6
